firstName,lastName,personId,gameId,gameDateTimeEst,playerteamCity,playerteamName,opponentteamCity,opponentteamName,gameType,gameLabel,gameSubLabel,seriesGameNumber,win,home,numMinutes,points,assists,blocks,steals,fieldGoalsAttempted,fieldGoalsMade,fieldGoalsPercentage,threePointersAttempted,threePointersMade,threePointersPercentage,freeThrowsAttempted,freeThrowsMade,freeThrowsPercentage,reboundsDefensive,reboundsOffensive,reboundsTotal,foulsPersonal,turnovers,plusMinusPoints,playerteamId,opponentteamId,comment,startingPosition,gameDate
Maxi,Kleber,1628467,22501170,2026-04-09 22:00:00,Los Angeles,Lakers,Golden State,Warriors,Regular Season,,,,1,0,5.21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,-10,1610612747,1610612744,,,2026-04-09 22:00:00
Kobe,Bufkin,1641723,22501170,2026-04-09 22:00:00,Los Angeles,Lakers,Golden State,Warriors,Regular Season,,,,1,0,3.41,2,1,0,0,2,1,0.5,1,0,0,0,0,0,0,0,0,1,0,-7,1610612747,1610612744,,,2026-04-09 22:00:00
Brandin,Podziemski,1641764,22501170,2026-04-09 22:00:00,Golden State,Warriors,Los Angeles,Lakers,Regular Season,,,,0,1,24.01,17,1,0,0,15,7,0.467,5,1,0.2,2,2,1,1,0,1,0,0,-17,1610612744,1610612747,,G,2026-04-09 22:00:00
Nick,Smith Jr.,1641733,22501170,2026-04-09 22:00:00,Los Angeles,Lakers,Golden State,Warriors,Regular Season,,,,1,0,11.2,12,0,0,0,5,4,0.8,5,4,0.8,0,0,0,0,0,0,0,0,9,1610612747,1610612744,,,2026-04-09 22:00:00
VJ,Edgecombe,1642845,22501169,2026-04-09 20:00:00,Philadelphia,76ers,Houston,Rockets,Regular Season,,,,0,0,40.09,20,8,0,2,17,7,0.412,8,3,0.375,6,3,0.5,3,3,6,4,2,-6,1610612755,1610612745,,G,2026-04-09 20:00:00
Amen,Thompson,1641708,22501169,2026-04-09 20:00:00,Houston,Rockets,Philadelphia,76ers,Regular Season,,,,1,1,41.47,19,4,0,3,14,7,0.5,2,0,0,8,5,0.625,2,3,5,4,5,8,1610612745,1610612755,,G,2026-04-09 20:00:00
Dominick,Barlow,1631230,22501169,2026-04-09 20:00:00,Philadelphia,76ers,Houston,Rockets,Regular Season,,,,0,0,26.45,2,0,4,2,5,1,0.2,0,0,0,0,0,0,6,2,8,4,0,1,1610612755,1610612745,,,2026-04-09 20:00:00
Kyle,Lowry,200768,22501169,2026-04-09 20:00:00,Philadelphia,76ers,Houston,Rockets,Regular Season,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610612755,1610612745,DNP - Coach's Decision,,2026-04-09 20:00:00
Justin,Edwards,1642348,22501169,2026-04-09 20:00:00,Philadelphia,76ers,Houston,Rockets,Regular Season,,,,0,0,13.12,4,0,0,0,5,2,0.4,1,0,0,0,0,0,1,1,2,1,0,12,1610612755,1610612745,,,2026-04-09 20:00:00
Alperen,Sengun,1630578,22501169,2026-04-09 20:00:00,Houston,Rockets,Philadelphia,76ers,Regular Season,,,,1,1,32.46,8,4,0,1,14,4,0.286,1,0,0,0,0,0,10,2,12,4,3,4,1610612745,1610612755,,C,2026-04-09 20:00:00
Jeff,Green,201145,22501169,2026-04-09 20:00:00,Houston,Rockets,Philadelphia,76ers,Regular Season,,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610612745,1610612755,DNP - Coach's Decision,,2026-04-09 20:00:00
Adem,Bona,1641737,22501169,2026-04-09 20:00:00,Philadelphia,76ers,Houston,Rockets,Regular Season,,,,0,0,14.58,2,0,0,0,1,0,0,0,0,0,2,2,1,1,1,2,2,2,-9,1610612755,1610612745,,C,2026-04-09 20:00:00
Kelly,Oubre Jr.,1626162,22501169,2026-04-09 20:00:00,Philadelphia,76ers,Houston,Rockets,Regular Season,,,,0,0,26.44,16,1,1,3,10,7,0.7,4,2,0.5,0,0,0,4,0,4,4,2,-21,1610612755,1610612745,,F,2026-04-09 20:00:00
Isaiah,Crawford,1642384,22501169,2026-04-09 20:00:00,Houston,Rockets,Philadelphia,76ers,Regular Season,,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610612745,1610612755,DNP - Coach's Decision,,2026-04-09 20:00:00
Clint,Capela,203991,22501169,2026-04-09 20:00:00,Houston,Rockets,Philadelphia,76ers,Regular Season,,,,1,1,12.22,1,2,0,2,2,0,0,0,0,0,2,1,0.5,2,0,2,0,0,11,1610612745,1610612755,,,2026-04-09 20:00:00
Jabari,Smith Jr.,1631095,22501169,2026-04-09 20:00:00,Houston,Rockets,Philadelphia,76ers,Regular Season,,,,1,1,34.11,19,0,1,0,15,7,0.467,7,1,0.143,6,4,0.667,5,0,5,4,3,8,1610612745,1610612755,,F,2026-04-09 20:00:00
Quentin,Grimes,1629656,22501169,2026-04-09 20:00:00,Philadelphia,76ers,Houston,Rockets,Regular Season,,,,0,0,26.29,20,0,0,1,16,7,0.438,4,1,0.25,6,5,0.833,2,0,2,2,1,0,1610612755,1610612745,,,2026-04-09 20:00:00
Tyrese,Martin,1631213,22501169,2026-04-09 20:00:00,Philadelphia,76ers,Houston,Rockets,Regular Season,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610612755,1610612745,DNP - Coach's Decision,,2026-04-09 20:00:00
Tristen,Newton,1641803,22501169,2026-04-09 20:00:00,Houston,Rockets,Philadelphia,76ers,Regular Season,,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610612745,1610612755,DNP - Coach's Decision,,2026-04-09 20:00:00
Jae'Sean,Tate,1630256,22501169,2026-04-09 20:00:00,Houston,Rockets,Philadelphia,76ers,Regular Season,,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610612745,1610612755,DNP - Coach's Decision,,2026-04-09 20:00:00
Reed,Sheppard,1642263,22501169,2026-04-09 20:00:00,Houston,Rockets,Philadelphia,76ers,Regular Season,,,,1,1,18.36,6,1,0,2,7,2,0.286,5,2,0.4,0,0,0,0,0,0,0,0,1,1610612745,1610612755,,,2026-04-09 20:00:00
Dorian,Finney-Smith,1627827,22501169,2026-04-09 20:00:00,Houston,Rockets,Philadelphia,76ers,Regular Season,,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610612745,1610612755,DNP - Coach's Decision,,2026-04-09 20:00:00
JD,Davison,1631120,22501169,2026-04-09 20:00:00,Houston,Rockets,Philadelphia,76ers,Regular Season,,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610612745,1610612755,DNP - Coach's Decision,,2026-04-09 20:00:00
MarJon,Beauchamp,1630699,22501169,2026-04-09 20:00:00,Philadelphia,76ers,Houston,Rockets,Regular Season,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610612755,1610612745,DNP - Coach's Decision,,2026-04-09 20:00:00
Kevin,Durant,201142,22501169,2026-04-09 20:00:00,Houston,Rockets,Philadelphia,76ers,Regular Season,,,,1,1,37.44,29,5,0,0,18,10,0.556,6,3,0.5,8,6,0.75,5,2,7,1,3,17,1610612745,1610612755,,F,2026-04-09 20:00:00
Tari,Eason,1631106,22501169,2026-04-09 20:00:00,Houston,Rockets,Philadelphia,76ers,Regular Season,,,,1,1,27.15,15,2,0,2,10,5,0.5,6,3,0.5,2,2,1,6,2,8,2,0,-4,1610612745,1610612755,,,2026-04-09 20:00:00
Tyrese,Maxey,1630178,22501169,2026-04-09 20:00:00,Philadelphia,76ers,Houston,Rockets,Regular Season,,,,0,0,33.17,24,5,0,0,20,9,0.45,10,5,0.5,1,1,1,2,1,3,3,2,-18,1610612755,1610612745,,G,2026-04-09 20:00:00
Josh,Okogie,1629006,22501169,2026-04-09 20:00:00,Houston,Rockets,Philadelphia,76ers,Regular Season,,,,1,1,21.14,9,2,0,1,8,4,0.5,2,1,0.5,0,0,0,5,6,11,2,1,4,1610612745,1610612755,,G,2026-04-09 20:00:00
Jabari,Walker,1631133,22501169,2026-04-09 20:00:00,Philadelphia,76ers,Houston,Rockets,Regular Season,,,,0,0,4.18,2,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,-6,1610612755,1610612745,,,2026-04-09 20:00:00
Andre,Drummond,203083,22501169,2026-04-09 20:00:00,Philadelphia,76ers,Houston,Rockets,Regular Season,,,,0,0,29.59,5,5,1,1,2,2,1,0,0,0,4,1,0.25,13,2,15,2,3,7,1610612755,1610612745,,,2026-04-09 20:00:00
Trendon,Watford,1630570,22501169,2026-04-09 20:00:00,Philadelphia,76ers,Houston,Rockets,Regular Season,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610612755,1610612745,DNP - Coach's Decision,,2026-04-09 20:00:00
Paul,George,202331,22501169,2026-04-09 20:00:00,Philadelphia,76ers,Houston,Rockets,Regular Season,,,,0,0,24.09,7,1,0,1,8,2,0.25,5,0,0,4,3,0.75,4,0,4,2,4,-15,1610612755,1610612745,,F,2026-04-09 20:00:00
Aaron,Holiday,1628988,22501169,2026-04-09 20:00:00,Houston,Rockets,Philadelphia,76ers,Regular Season,,,,1,1,14.06,7,1,0,1,5,3,0.6,3,1,0.333,0,0,0,2,1,3,1,0,6,1610612745,1610612755,,,2026-04-09 20:00:00
Drake,Powell,1642962,22501167,2026-04-09 19:30:00,Brooklyn,Nets,Indiana,Pacers,Regular Season,,,,0,1,20.04,2,0,2,0,7,1,0.143,4,0,0,2,0,0,2,0,2,2,1,-17,1610612751,1610612754,,,2026-04-09 19:30:00
Jalen,Slawson,1641771,22501167,2026-04-09 19:30:00,Indiana,Pacers,Brooklyn,Nets,Regular Season,,,,1,0,28.44,12,5,0,1,10,5,0.5,4,1,0.25,2,1,0.5,7,0,7,0,0,10,1610612754,1610612751,,F,2026-04-09 19:30:00
Ben,Sheppard,1641767,22501167,2026-04-09 19:30:00,Indiana,Pacers,Brooklyn,Nets,Regular Season,,,,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610612754,1610612751,DND - Injury/Illness,,2026-04-09 19:30:00
Jarace,Walker,1641716,22501167,2026-04-09 19:30:00,Indiana,Pacers,Brooklyn,Nets,Regular Season,,,,1,0,29.37,14,8,1,2,15,5,0.333,5,1,0.2,5,3,0.6,7,2,9,1,3,6,1610612754,1610612751,,F,2026-04-09 19:30:00
Jalen,Wilson,1630592,22501167,2026-04-09 19:30:00,Brooklyn,Nets,Indiana,Pacers,Regular Season,,,,0,1,37,11,2,0,1,11,4,0.364,7,2,0.286,3,1,0.333,5,0,5,4,3,-27,1610612751,1610612754,,,2026-04-09 19:30:00
Kam,Jones,1642880,22501167,2026-04-09 19:30:00,Indiana,Pacers,Brooklyn,Nets,Regular Season,,,,1,0,21.44,4,6,0,0,7,2,0.286,2,0,0,0,0,0,2,1,3,2,4,9,1610612754,1610612751,,,2026-04-09 19:30:00
Ben,Saraf,1642879,22501167,2026-04-09 19:30:00,Brooklyn,Nets,Indiana,Pacers,Regular Season,,,,0,1,27.4,19,6,1,0,16,8,0.5,4,0,0,3,3,1,4,1,5,2,2,-11,1610612751,1610612754,,G,2026-04-09 19:30:00
Ethan,Thompson,1630679,22501167,2026-04-09 19:30:00,Indiana,Pacers,Brooklyn,Nets,Regular Season,,,,1,0,37.16,15,6,1,0,12,6,0.5,7,3,0.429,0,0,0,7,0,7,3,0,29,1610612754,1610612751,,G,2026-04-09 19:30:00
Taelon,Peter,1643007,22501167,2026-04-09 19:30:00,Indiana,Pacers,Brooklyn,Nets,Regular Season,,,,1,0,29.48,8,3,0,1,8,3,0.375,7,2,0.286,0,0,0,3,1,4,2,2,18,1610612754,1610612751,,,2026-04-09 19:30:00
Tyson,Etienne,1630623,22501167,2026-04-09 19:30:00,Brooklyn,Nets,Indiana,Pacers,Regular Season,,,,0,1,38.5,14,4,0,0,17,5,0.294,7,3,0.429,3,1,0.333,4,1,5,5,3,-34,1610612751,1610612754,,G,2026-04-09 19:30:00
Danny,Wolf,1642874,22501167,2026-04-09 19:30:00,Brooklyn,Nets,Indiana,Pacers,Regular Season,,,,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610612751,1610612754,DND - Injury/Illness,,2026-04-09 19:30:00
Ziaire,Williams,1630533,22501167,2026-04-09 19:30:00,Brooklyn,Nets,Indiana,Pacers,Regular Season,,,,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610612751,1610612754,DND - Injury/Illness,,2026-04-09 19:30:00
Malachi,Smith,1641869,22501167,2026-04-09 19:30:00,Brooklyn,Nets,Indiana,Pacers,Regular Season,,,,0,1,40.13,11,6,0,0,13,4,0.308,6,0,0,3,3,1,7,1,8,2,0,-22,1610612751,1610612754,,F,2026-04-09 19:30:00
Trevon,Scott,1630286,22501167,2026-04-09 19:30:00,Brooklyn,Nets,Indiana,Pacers,Regular Season,,,,0,1,39.37,11,1,2,1,16,5,0.313,4,0,0,1,1,1,5,3,8,1,0,-18,1610612751,1610612754,,C,2026-04-09 19:30:00
Kobe,Brown,1641738,22501167,2026-04-09 19:30:00,Indiana,Pacers,Brooklyn,Nets,Regular Season,,,,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610612754,1610612751,DND - Injury/Illness,,2026-04-09 19:30:00
Micah,Potter,1630695,22501167,2026-04-09 19:30:00,Indiana,Pacers,Brooklyn,Nets,Regular Season,,,,1,0,23.13,18,2,0,0,15,8,0.533,4,1,0.25,3,1,0.333,9,5,14,1,0,12,1610612754,1610612751,,C,2026-04-09 19:30:00
Obi,Toppin,1630167,22501167,2026-04-09 19:30:00,Indiana,Pacers,Brooklyn,Nets,Regular Season,,,,1,0,18.35,26,3,0,0,14,11,0.786,1,0,0,4,4,1,7,2,9,0,0,24,1610612754,1610612751,,,2026-04-09 19:30:00
Ochai,Agbaji,1630534,22501167,2026-04-09 19:30:00,Brooklyn,Nets,Indiana,Pacers,Regular Season,,,,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610612751,1610612754,DNP - Coach's Decision,,2026-04-09 19:30:00
Jay,Huff,1630643,22501167,2026-04-09 19:30:00,Indiana,Pacers,Brooklyn,Nets,Regular Season,,,,1,0,24.47,14,3,3,0,6,6,1,0,0,0,2,2,1,5,2,7,4,0,17,1610612754,1610612751,,,2026-04-09 19:30:00
Nic,Claxton,1629651,22501167,2026-04-09 19:30:00,Brooklyn,Nets,Indiana,Pacers,Regular Season,,,,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610612751,1610612754,DND - Injury/Illness,,2026-04-09 19:30:00
Quenton,Jackson,1631245,22501167,2026-04-09 19:30:00,Indiana,Pacers,Brooklyn,Nets,Regular Season,,,,1,0,26.16,12,7,0,0,11,5,0.455,1,0,0,2,2,1,6,0,6,3,2,20,1610612754,1610612751,,G,2026-04-09 19:30:00
Chaney,Johnson,1643052,22501167,2026-04-09 19:30:00,Brooklyn,Nets,Indiana,Pacers,Regular Season,,,,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610612751,1610612754,DNP - Coach's Decision,,2026-04-09 19:30:00
E.J.,Liddell,1630604,22501167,2026-04-09 19:30:00,Brooklyn,Nets,Indiana,Pacers,Regular Season,,,,0,1,36.36,26,1,0,0,16,10,0.625,6,3,0.5,4,3,0.75,9,1,10,5,1,-16,1610612751,1610612754,,F,2026-04-09 19:30:00
Jose,Alvarado,1630631,22501168,2026-04-09 19:30:00,New York,Knicks,Boston,Celtics,Regular Season,,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610612752,1610612738,DNP - Coach's Decision,,2026-04-09 19:30:00
Hugo,Gonzalez,1642864,22501168,2026-04-09 19:30:00,Boston,Celtics,New York,Knicks,Regular Season,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610612738,1610612752,DNP - Coach's Decision,,2026-04-09 19:30:00
Payton,Pritchard,1630202,22501168,2026-04-09 19:30:00,Boston,Celtics,New York,Knicks,Regular Season,,,,0,0,35.3,23,6,0,0,20,10,0.5,8,3,0.375,0,0,0,1,2,3,1,2,4,1610612738,1610612752,,,2026-04-09 19:30:00
Baylor,Scheierman,1631248,22501168,2026-04-09 19:30:00,Boston,Celtics,New York,Knicks,Regular Season,,,,0,0,30.21,20,0,0,0,8,7,0.875,7,6,0.857,0,0,0,3,1,4,2,0,-1,1610612738,1610612752,,,2026-04-09 19:30:00
Mitchell,Robinson,1629011,22501168,2026-04-09 19:30:00,New York,Knicks,Boston,Celtics,Regular Season,,,,1,1,18.46,7,0,1,3,4,3,0.75,0,0,0,2,1,0.5,5,2,7,3,0,-2,1610612752,1610612738,,,2026-04-09 19:30:00
Jordan,Walsh,1641775,22501168,2026-04-09 19:30:00,Boston,Celtics,New York,Knicks,Regular Season,,,,0,0,17.27,5,1,0,0,4,2,0.5,2,1,0.5,0,0,0,1,1,2,4,0,-9,1610612738,1610612752,,G,2026-04-09 19:30:00
Jordan,Clarkson,203903,22501168,2026-04-09 19:30:00,New York,Knicks,Boston,Celtics,Regular Season,,,,1,1,14.14,8,2,0,0,7,4,0.571,1,0,0,0,0,0,1,0,1,1,0,4,1610612752,1610612738,,,2026-04-09 19:30:00
Jalen,Brunson,1628973,22501168,2026-04-09 19:30:00,New York,Knicks,Boston,Celtics,Regular Season,,,,1,1,36.52,25,10,0,0,19,10,0.526,7,2,0.286,4,3,0.75,1,0,1,3,1,8,1610612752,1610612738,,G,2026-04-09 19:30:00
Kevin,McCullar Jr.,1641755,22501168,2026-04-09 19:30:00,New York,Knicks,Boston,Celtics,Regular Season,,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610612752,1610612738,DNP - Coach's Decision,,2026-04-09 19:30:00
Derrick,White,1628401,22501168,2026-04-09 19:30:00,Boston,Celtics,New York,Knicks,Regular Season,,,,0,0,37.32,8,1,0,1,10,2,0.2,6,0,0,4,4,1,2,1,3,1,0,-3,1610612738,1610612752,,G,2026-04-09 19:30:00
Luka,Garza,1630568,22501168,2026-04-09 19:30:00,Boston,Celtics,New York,Knicks,Regular Season,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610612738,1610612752,DNP - Coach's Decision,,2026-04-09 19:30:00
Jeremy,Sochan,1631110,22501168,2026-04-09 19:30:00,New York,Knicks,Boston,Celtics,Regular Season,,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610612752,1610612738,DNP - Coach's Decision,,2026-04-09 19:30:00
Amari,Williams,1642873,22501168,2026-04-09 19:30:00,Boston,Celtics,New York,Knicks,Regular Season,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610612738,1610612752,DNP - Coach's Decision,,2026-04-09 19:30:00
Nikola,Vucevic,202696,22501168,2026-04-09 19:30:00,Boston,Celtics,New York,Knicks,Regular Season,,,,0,0,23.45,10,2,0,0,7,4,0.571,4,2,0.5,0,0,0,4,1,5,2,2,1,1610612738,1610612752,,,2026-04-09 19:30:00
Mohamed,Diawara,1642885,22501168,2026-04-09 19:30:00,New York,Knicks,Boston,Celtics,Regular Season,,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610612752,1610612738,DNP - Coach's Decision,,2026-04-09 19:30:00
Josh,Hart,1628404,22501168,2026-04-09 19:30:00,New York,Knicks,Boston,Celtics,Regular Season,,,,1,1,34.3,26,3,0,1,15,10,0.667,7,5,0.714,2,1,0.5,1,0,1,2,3,6,1610612752,1610612738,,F,2026-04-09 19:30:00
Neemias,Queta,1629674,22501168,2026-04-09 19:30:00,Boston,Celtics,New York,Knicks,Regular Season,,,,0,0,24.11,10,2,0,2,6,4,0.667,0,0,0,2,2,1,4,6,10,5,0,-7,1610612738,1610612752,,C,2026-04-09 19:30:00
Ron,Harper Jr.,1631199,22501168,2026-04-09 19:30:00,Boston,Celtics,New York,Knicks,Regular Season,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610612738,1610612752,DNP - Coach's Decision,,2026-04-09 19:30:00
Mikal,Bridges,1628969,22501168,2026-04-09 19:30:00,New York,Knicks,Boston,Celtics,Regular Season,,,,1,1,30.52,10,6,0,0,4,4,1,2,2,1,0,0,0,2,0,2,1,0,17,1610612752,1610612738,,G,2026-04-09 19:30:00
John,Tonje,1642910,22501168,2026-04-09 19:30:00,Boston,Celtics,New York,Knicks,Regular Season,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610612738,1610612752,DNP - Coach's Decision,,2026-04-09 19:30:00
Miles,McBride,1630540,22501168,2026-04-09 19:30:00,New York,Knicks,Boston,Celtics,Regular Season,,,,1,1,19.18,4,2,1,1,5,1,0.2,4,1,0.25,2,1,0.5,1,0,1,0,0,-2,1610612752,1610612738,,,2026-04-09 19:30:00
Pacome,Dadiet,1642359,22501168,2026-04-09 19:30:00,New York,Knicks,Boston,Celtics,Regular Season,,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610612752,1610612738,DNP - Coach's Decision,,2026-04-09 19:30:00
Ariel,Hukporti,1630574,22501168,2026-04-09 19:30:00,New York,Knicks,Boston,Celtics,Regular Season,,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610612752,1610612738,DNP - Coach's Decision,,2026-04-09 19:30:00
OG,Anunoby,1628384,22501168,2026-04-09 19:30:00,New York,Knicks,Boston,Celtics,Regular Season,,,,1,1,36.1,13,1,0,2,10,4,0.4,7,3,0.429,2,2,1,4,0,4,3,1,3,1610612752,1610612738,,F,2026-04-09 19:30:00
Karl-Anthony,Towns,1626157,22501168,2026-04-09 19:30:00,New York,Knicks,Boston,Celtics,Regular Season,,,,1,1,30.21,16,4,0,2,12,6,0.5,4,1,0.25,3,3,1,10,2,12,3,1,5,1610612752,1610612738,,C,2026-04-09 19:30:00
Max,Shulga,1642917,22501168,2026-04-09 19:30:00,Boston,Celtics,New York,Knicks,Regular Season,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610612738,1610612752,DNP - Coach's Decision,,2026-04-09 19:30:00
Landry,Shamet,1629013,22501168,2026-04-09 19:30:00,New York,Knicks,Boston,Celtics,Regular Season,,,,1,1,18.57,3,1,0,0,4,1,0.25,3,1,0.333,0,0,0,0,1,1,1,1,-9,1610612752,1610612738,,,2026-04-09 19:30:00
Jayson,Tatum,1628369,22501168,2026-04-09 19:30:00,Boston,Celtics,New York,Knicks,Regular Season,,,,0,0,39.45,24,8,1,1,22,7,0.318,10,2,0.2,10,8,0.8,12,1,13,1,6,-16,1610612738,1610612752,,F,2026-04-09 19:30:00
Sam,Hauser,1630573,22501168,2026-04-09 19:30:00,Boston,Celtics,New York,Knicks,Regular Season,,,,0,0,31.29,6,3,0,0,7,2,0.286,6,2,0.333,0,0,0,2,0,2,0,0,1,1610612738,1610612752,,F,2026-04-09 19:30:00
Gradey,Dick,1641711,22501165,2026-04-09 19:00:00,Toronto,Raptors,Miami,Heat,Regular Season,,,,1,1,3.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11,1610612761,1610612748,,,2026-04-09 19:00:00
Myron,Gardner,1642066,22501165,2026-04-09 19:00:00,Miami,Heat,Toronto,Raptors,Regular Season,,,,0,0,3.09,2,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,11,1610612748,1610612761,,,2026-04-09 19:00:00
Pelle,Larsson,1641796,22501165,2026-04-09 19:00:00,Miami,Heat,Toronto,Raptors,Regular Season,,,,0,0,32.19,10,2,0,0,10,4,0.4,5,2,0.4,0,0,0,4,0,4,2,1,-21,1610612748,1610612761,,F,2026-04-09 19:00:00
Brandon,Ingram,1627742,22501165,2026-04-09 19:00:00,Toronto,Raptors,Miami,Heat,Regular Season,,,,1,1,36.37,38,7,0,1,23,13,0.565,3,2,0.667,11,10,0.909,5,2,7,0,1,13,1610612761,1610612748,,F,2026-04-09 19:00:00
Kasparas,Jakucionis,1642857,22501165,2026-04-09 19:00:00,Miami,Heat,Toronto,Raptors,Regular Season,,,,0,0,7.32,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,-8,1610612748,1610612761,,,2026-04-09 19:00:00
Sandro,Mamukelashvili,1630572,22501165,2026-04-09 19:00:00,Toronto,Raptors,Miami,Heat,Regular Season,,,,1,1,18.29,5,1,0,2,6,2,0.333,4,1,0.25,0,0,0,3,1,4,1,0,26,1610612761,1610612748,,,2026-04-09 19:00:00
Davion,Mitchell,1630558,22501165,2026-04-09 19:00:00,Miami,Heat,Toronto,Raptors,Regular Season,,,,0,0,37.19,15,11,0,0,9,7,0.778,1,0,0,4,1,0.25,2,1,3,2,3,-17,1610612748,1610612761,,G,2026-04-09 19:00:00
Jamison,Battle,1642419,22501165,2026-04-09 19:00:00,Toronto,Raptors,Miami,Heat,Regular Season,,,,1,1,3.09,1,0,0,0,1,0,0,0,0,0,2,1,0.5,0,1,1,0,0,-11,1610612761,1610612748,,,2026-04-09 19:00:00
Tyler,Herro,1629639,22501165,2026-04-09 19:00:00,Miami,Heat,Toronto,Raptors,Regular Season,,,,0,0,28.15,15,4,0,0,12,6,0.5,5,3,0.6,0,0,0,4,0,4,5,1,-2,1610612748,1610612761,,G,2026-04-09 19:00:00
Jonathan,Mogbo,1642367,22501165,2026-04-09 19:00:00,Toronto,Raptors,Miami,Heat,Regular Season,,,,1,1,3.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-11,1610612761,1610612748,,,2026-04-09 19:00:00
Simone,Fontecchio,1631323,22501165,2026-04-09 19:00:00,Miami,Heat,Toronto,Raptors,Regular Season,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610612748,1610612761,DNP - Coach's Decision,,2026-04-09 19:00:00
Scottie,Barnes,1630567,22501165,2026-04-09 19:00:00,Toronto,Raptors,Miami,Heat,Regular Season,,,,1,1,24.58,13,2,0,0,6,4,0.667,2,2,1,4,3,0.75,4,0,4,2,0,4,1610612761,1610612748,,F,2026-04-09 19:00:00
Trevor,Keels,1631211,22501165,2026-04-09 19:00:00,Miami,Heat,Toronto,Raptors,Regular Season,,,,0,0,3.09,6,0,0,0,4,2,0.5,4,2,0.5,0,0,0,0,0,0,0,0,11,1610612748,1610612761,,,2026-04-09 19:00:00
Keshad,Johnson,1642352,22501165,2026-04-09 19:00:00,Miami,Heat,Toronto,Raptors,Regular Season,,,,0,0,10.45,6,1,0,0,3,3,1,0,0,0,0,0,0,2,0,2,1,0,11,1610612748,1610612761,,,2026-04-09 19:00:00
RJ,Barrett,1629628,22501165,2026-04-09 19:00:00,Toronto,Raptors,Miami,Heat,Regular Season,,,,1,1,34.57,22,3,0,2,15,6,0.4,5,1,0.2,10,9,0.9,5,1,6,2,0,14,1610612761,1610612748,,G,2026-04-09 19:00:00
Andrew,Wiggins,203952,22501165,2026-04-09 19:00:00,Miami,Heat,Toronto,Raptors,Regular Season,,,,0,0,21.36,5,2,1,0,6,2,0.333,4,1,0.25,0,0,0,1,0,1,4,1,6,1610612748,1610612761,,F,2026-04-09 19:00:00
